r_lam_D,REQ_ExtContStab,REQ_IntContStab,REQ_AvgRawContrast,REQ_InitStatContrast,ICBE_ExtContStab,ICBE_IntContStab,ICBE_AvgRawContrast,ICBE_InitStatContrast,MCBE_ExtContStab,MCBE_IntContStab,MCBE_AvgRawContrast,MCBE_InitStatContrast
3,2.753214936706400,3.157427933022380,29.078513877088700,25.000000000000000,1.45359862353160000,0.55315016368964800,6.63023538807031000,3.90000000000000000,0.51118994510703700,0.35294682200498200,3.41802996728306000,3
4,1.973251873930520,2.210569372701460,19.353239064151300,16.000000000000000,1.21195169125172000,0.48247012313887900,6.36633968309336000,4.10000000000000000,0.40205575400686500,0.28050834775374200,2.35582515434925000,2
5,1.561674610669060,1.475315120431650,17.806333464126900,16.000000000000000,0.93065058720439700,0.40382490765990900,5.16386328989099000,3.90000000000000000,0.36201163513276200,0.26641022170744200,2.19179640612753000,2
8,2.807733359707040,2.779572557665820,36.947694785729900,35.000000000000000,1.18308126699103000,0.51229528042285600,5.59489331127167000,4.30000000000000000,0.56767553319456100,0.42609723057440200,4.70936706827015000,4.5
# from Brian Kern CBEs for Sep MMR with unity MUF, new REQs",#new REQ allocations have been made consistent with 5 opens and 12 shorted pairs. CBE's same as 9/30--reflects 9/2020 era bench warping and DM thermal estimates and 10 hr stability numbers.,,,,,,,,,,,
